STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
840360,99999, 20111211,   60.1, 5,   48.7, 5, 9999.9, 0, 1006.6, 5,  11.6, 5,   4.0, 5,   8.0, 999.9,   66.6 ,  39.2 , 0.08G,999.9, 000000,
840360,99999, 20111212,   58.6, 4,   52.3, 4, 9999.9, 0, 1008.1, 4,  10.1, 4,   3.0, 4,   4.1, 999.9,   66.6 ,  46.6 , 0.00G,999.9, 010000,
840360,99999, 20111213,   54.8, 5,   52.2, 5, 9999.9, 0, 1009.1, 5,   7.5, 5,   1.6, 5,   4.1, 999.9,   66.6 ,  45.5 , 0.39G,999.9, 110000,
840360,99999, 20111214,   55.9, 5,   51.4, 5, 9999.9, 0, 1008.6, 5,  10.1, 5,   4.0, 5,   8.0, 999.9,   64.6 ,  45.3 , 0.91G,999.9, 100000,
840360,99999, 20111215,   55.6, 5,   52.6, 5, 9999.9, 0, 1008.6, 5,   7.8, 5,   2.4, 5,   4.1, 999.9,   63.3 ,  46.4 , 0.47G,999.9, 110000,
840360,99999, 20111217,   59.0, 4,   50.9, 4, 9999.9, 0, 1007.6, 4,  11.0, 4,   2.0, 4,   4.1, 999.9,   66.6 ,  53.8*, 0.36B,999.9, 010000,
840360,99999, 20111218,   58.5, 5,   49.4, 5, 9999.9, 0, 1007.2, 5,  10.3, 5,   3.2, 5,   6.0, 999.9,   67.3 ,  45.3 , 0.20A,999.9, 010000,
840360,99999, 20111219,   56.6, 5,   51.8, 5, 9999.9, 0, 1008.4, 5,   8.3, 5,   3.7, 5,   4.1, 999.9,   67.3 ,  47.5 , 0.08G,999.9, 110000,
840360,99999, 20111220,   55.1, 5,   51.8, 5, 9999.9, 0, 1008.9, 5,  11.2, 5,   2.4, 5,   4.1, 999.9,   62.2 ,  45.0 , 0.63G,999.9, 000000,
840360,99999, 20111221,   55.8, 4,   50.2, 4, 9999.9, 0, 1008.1, 4,  10.4, 4,   4.5, 4,   8.0, 999.9,   62.2 ,  45.0 , 0.08G,999.9, 000000,
840360,99999, 20120104,   58.4, 4,   53.4, 4, 9999.9, 0, 1008.4, 4,  12.7, 4,   4.0, 4,   8.0, 999.9,   64.8 ,  54.3*, 0.04A,999.9, 000000,
840360,99999, 20120105,   56.5, 4,   51.8, 4, 9999.9, 0, 1008.5, 4,  10.7, 4,   4.5, 4,   8.0, 999.9,   67.8 ,  41.7 , 0.00I,999.9, 100000,
840360,99999, 20120106,   56.6, 5,   51.8, 5, 9999.9, 0, 1008.5, 5,   9.1, 5,   4.0, 5,   8.0, 999.9,   67.8 ,  44.6 , 0.51G,999.9, 110000,
840360,99999, 20120110,   58.0, 4,   52.1, 4, 9999.9, 0, 1008.2, 4,  12.1, 4,   3.0, 4,   4.1, 999.9,   68.7*,  41.0 , 0.00I,999.9, 000000,
840360,99999, 20120111,   58.6, 5,   51.3, 5, 9999.9, 0, 1007.8, 5,   9.1, 5,   4.0, 5,   8.0, 999.9,   69.1 ,  41.7 , 0.31G,999.9, 110000,
840360,99999, 20120112,   58.8, 5,   52.6, 5, 9999.9, 0, 1007.9, 5,  10.6, 5,   2.8, 5,   4.1, 999.9,   69.1 ,  45.3 , 0.00G,999.9, 000000,
840360,99999, 20120113,   56.7, 5,   51.7, 5, 9999.9, 0, 1008.3, 5,   9.7, 5,   3.7, 5,   4.1, 999.9,   63.0 ,  45.0 , 0.00I,999.9, 100000,
840360,99999, 20120116,   56.8, 4,   50.5, 4, 9999.9, 0, 1007.9, 4,   9.5, 4,   4.0, 4,   8.0, 999.9,   63.7 ,  40.1 , 0.00I,999.9, 000000,
840360,99999, 20120117,   57.3, 5,   51.5, 5, 9999.9, 0, 1008.1, 5,  11.3, 5,   4.4, 5,   8.0, 999.9,   66.0 ,  45.0 , 0.00I,999.9, 000000,
840360,99999, 20120118,   58.0, 5,   52.2, 5, 9999.9, 0, 1008.2, 5,  10.2, 5,   3.6, 5,   8.0, 999.9,   69.8 ,  41.7 , 0.00I,999.9, 000000,
840360,99999, 20120120,   57.5, 4,   53.6, 4, 9999.9, 0, 1008.7, 4,   9.8, 4,   5.0, 4,   8.0, 999.9,   69.4 ,  51.8 , 0.75G,999.9, 010000,
840360,99999, 20120123,   55.8, 5,   50.8, 5, 9999.9, 0, 1008.4, 5,  10.6, 5,   2.8, 5,   4.1, 999.9,   64.4 ,  46.4 , 0.28G,999.9, 100000,
840360,99999, 20120124,   54.9, 4,   52.5, 4, 9999.9, 0, 1009.0, 4,   6.2, 4,   5.1, 4,   8.0, 999.9,   64.4 ,  40.6 , 0.00G,999.9, 100000,
840360,99999, 20120125,   55.6, 4,   51.5, 4, 9999.9, 0, 1008.8, 4,   9.8, 4,   3.5, 4,   4.1, 999.9,   64.8*,  44.2 , 0.12G,999.9, 100000,
840360,99999, 20120126,   55.0, 4,   51.4, 4, 9999.9, 0, 1008.8, 4,   9.3, 4,   4.1, 4,   4.1, 999.9,   66.9 ,  46.0 , 0.12G,999.9, 110000,
840360,99999, 20120130,   58.3, 5,   51.6, 5, 9999.9, 0, 1007.9, 5,  10.7, 5,   4.0, 5,   8.0, 999.9,   66.2 ,  43.3 , 0.08G,999.9, 010000,
840360,99999, 20120131,   55.4, 4,   50.0, 4, 9999.9, 0, 1008.2, 4,   9.8, 4,   2.0, 4,   4.1, 999.9,   66.2 ,  37.9 , 0.16G,999.9, 110000,
840360,99999, 20120201,   55.6, 4,   52.2, 4, 9999.9, 0, 1008.9, 4,  11.0, 4,   2.5, 4,   4.1, 999.9,   62.6 ,  42.4 , 0.08G,999.9, 000000,
840360,99999, 20120203,   55.9, 4,   52.4, 4, 9999.9, 0, 1008.8, 4,   9.3, 4,   3.0, 4,   6.0, 999.9,   63.7 ,  45.0 , 0.12G,999.9, 010000,
