STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
BRM00083566,-19.833,-43.917,0,11/12/13,,80,,71
BRM00083566,-19.833,-43.917,0,11/13/13,,78,,
BRM00083566,-19.833,-43.917,0,11/18/13,0.08,74,,62
BRM00083566,-19.833,-43.917,0,11/19/13,0,74,,66
BRM00083566,-19.833,-43.917,0,11/20/13,,75,,66
BRM00083566,-19.833,-43.917,0,11/21/13,,75,,
BRM00083566,-19.833,-43.917,0,11/22/13,,76,,
BRM00083566,-19.833,-43.917,0,11/23/13,,76,,
BRM00083566,-19.833,-43.917,0,11/24/13,0.02,71,,68
BRM00083566,-19.833,-43.917,0,11/25/13,0,69,,64
BRM00083566,-19.833,-43.917,0,11/26/13,0.12,68,,65
BRM00083566,-19.833,-43.917,0,11/27/13,0.12,71,,
BRM00083566,-19.833,-43.917,0,11/28/13,0.35,71,,65
BRM00083566,-19.833,-43.917,0,11/29/13,0.02,72,,
BRM00083566,-19.833,-43.917,0,11/30/13,0,70,,65
BRM00083566,-19.833,-43.917,0,12/1/13,0.47,74,,67
BRM00083566,-19.833,-43.917,0,12/2/13,0,75,,
BRM00083566,-19.833,-43.917,0,12/3/13,1.1,72,,65
BRM00083566,-19.833,-43.917,0,12/4/13,0,79,,68
BRM00083566,-19.833,-43.917,0,12/5/13,,80,,71
BRM00083566,-19.833,-43.917,0,12/6/13,0.35,75,,66
BRM00083566,-19.833,-43.917,0,12/7/13,0.08,72,,
BRM00083566,-19.833,-43.917,0,12/8/13,0.83,69,,67
BRM00083566,-19.833,-43.917,0,12/9/13,0.87,69,,
BRM00083566,-19.833,-43.917,0,12/10/13,0.2,72,,67
BRM00083566,-19.833,-43.917,0,12/11/13,0.12,73,,68
BRM00083566,-19.833,-43.917,0,12/12/13,1.89,69,,67
BRM00083566,-19.833,-43.917,0,12/13/13,0.31,71,,
BRM00083566,-19.833,-43.917,0,12/14/13,0,74,,65
BRM00083566,-19.833,-43.917,0,12/15/13,0.01,73,,
BRM00083566,-19.833,-43.917,0,12/16/13,0.51,71,,64
BRM00083566,-19.833,-43.917,0,12/17/13,0.24,70,,
BRM00083566,-19.833,-43.917,0,12/18/13,0,72,,65
BRM00083566,-19.833,-43.917,0,12/19/13,,73,,64
BRM00083566,-19.833,-43.917,0,12/20/13,0.55,72,,67
