,Unnamed: 0,Unnamed: 0.1,year,month,day,level_3,Date,Price,Price_Change,Direction,Rate_of_Change,Clean_Text
391,391,391,2008,10,8,Title,2008-10-08,1.1322,0.02190000000000003,0,0.01972439881113215,fda issues interim safety results melamine food milk product prices october dubai group committed raising global tea consumption carcinogenic toxin found south korean coffee mexican coffee exports declined last season africa still important despite diminishing role commodity trade
392,392,392,2008,10,9,Title,2008-10-09,1.1024,-0.02980000000000005,0,-0.026320438085144008,kenya anticipating boost coffee production
393,393,393,2008,10,10,Title,2008-10-10,1.1194,0.016999999999999904,0,0.015420899854862032,ice tweaks softs trading times reflect global changes fall coffee production expected colombia guatemala coffee shipments up season
394,394,394,2008,10,12,Title,2008-10-12,1.1194,-0.0,0,0.0,good weather raises coffee production hopes
395,395,395,2008,10,26,Title,2008-10-26,1.1194,-0.0,0,0.0,vietnam coffee sales
396,396,396,2008,10,27,Title,2008-10-27,1.0373,-0.08209999999999984,0,-0.07334286224763252,colombian coffee production dips september
397,397,397,2008,10,28,Title,2008-10-28,1.0221,-0.015200000000000102,0,-0.01465342716668283,philippines aims stop importing coffee
398,398,398,2008,10,29,Title,2008-10-29,1.0432,0.021099999999999897,0,0.02064377262498767,indian coffee harvesting may start month early milk product prices october
399,399,399,2008,10,30,Title,2008-10-30,1.079,0.03580000000000005,0,0.03431748466257674,nutty bars sale exotic blend roll out indonesian coffee exporters selling premium london kenya expects biofuels investment two years
400,400,400,2008,11,2,Title,2008-11-02,1.079,-0.0,0,0.0,coffee shipments rise charts relative calm helps soya rise bullish report indonesia seeks first premium coffee years philippines wants grow more coffee itself coffee harvest gets under way early india cameroon gets season going sales rise
401,401,401,2008,11,3,Title,2008-11-03,1.0221,-0.05689999999999995,0,-0.052734012974976784,sara lee commits more sustainable coffee slowing pace indian coffee exports gives rise concern ivory coast cocoa strike meeting fails reach deal
402,402,402,2008,11,4,Title,2008-11-04,1.0881,0.06600000000000006,0,0.06457293806868218,indonesia bank seizes coffee beans after exporter defaults india predicts strong rise tea exports year
403,403,403,2008,11,5,Title,2008-11-05,1.1191,0.03099999999999992,0,0.02849002849002841,milk product prices november uganda launches big coffee replanting drive
404,404,404,2008,11,6,Title,2008-11-06,1.1327,0.013600000000000056,0,0.012152622643195476,coffee exports guatemala fall october
405,405,405,2008,11,7,Title,2008-11-07,1.0946,-0.038100000000000016,0,-0.033636443895117885,brazil october coffee shipments increase
406,406,406,2008,11,9,Title,2008-11-09,1.0946,-0.0,0,0.0,brazil coffee crop coffee stocks lower coffee beans seized canadian dollar strength undermines canola uganda targets major rise coffee plantings indian coffee growth wavers india anticipates substantial rise tea exports year
407,407,407,2008,11,10,Title,2008-11-10,1.0847,-0.00990000000000002,0,-0.00904439978074184,kenyan coffee production could exceed estimate season indian coffee output may be down earlier estimates
408,408,408,2008,11,11,Title,2008-11-11,1.1,0.015300000000000091,0,0.014105282566608363,financial crisis could hit coffee demand emerging markets burundi tea prices decline october due ample supplies
409,409,409,2008,11,12,Title,2008-11-12,1.0912,-0.008800000000000141,0,-0.008000000000000127,milk product prices november
410,410,410,2008,11,13,Title,2008-11-13,1.0865,-0.004699999999999927,0,-0.004307184750733071,huge potential jamaica pimento oil industry mexico el salvador see decline october coffee exports vietnam coffee output will be higher than estimates
411,411,411,2008,11,14,Title,2008-11-14,1.0764,-0.010099999999999998,0,-0.009295904279797512,barry callebaut buys cameroon cocoa beans grinding blanket us ban chinese milk composite products
412,412,412,2008,11,16,Title,2008-11-16,1.0764,-0.0,0,0.0,coffee revenues fall fund selling amid strong dollar knocks coffee vietnam boosts coffee exports record levels record production potential puts world coffee market back foot indian output could be lower than estimated colombia optimistic over demand jamaica holds untapped pimento oil potential
413,413,413,2008,11,17,Title,2008-11-17,1.0772,0.0007999999999999119,0,0.0007432181345224005,nicaragua expects decline coffee output year brazil coffee crop forecast bags season
414,414,414,2008,11,18,Title,2008-11-18,1.0717,-0.005499999999999838,0,-0.005105829929446564,nut growers lead call save research station kenya sets target future coffee production growth
415,415,415,2008,11,19,Title,2008-11-19,1.0688,-0.002900000000000125,0,-0.002705981151441751,blanket us ban milk composite products milk product prices november
416,416,416,2008,11,20,Title,2008-11-20,1.0827,0.013900000000000023,0,0.013005239520958108,research jeopardy ice futures us makes changes electronic trading times nmce refreshes two more contracts eyes arabica launch
417,417,417,2008,11,21,Title,2008-11-21,1.0409,-0.04180000000000006,0,-0.03860718573935537,usda forecasts bumper vietnam coffee crop indian coffee industry body lowers official crop forecast
418,418,418,2008,11,23,Title,2008-11-23,1.0409,-0.0,0,0.0,brazilian coffee crop charts diversity vital olam success kenya aims more than double production massive increase sumatran coffee exports people places profit taking makes cocoa gains short lived
419,419,419,2008,11,24,Title,2008-11-24,1.0376,-0.0032999999999998586,0,-0.003170333365356767,colombian coffee leader proposes takeover starbucks tanzania earns less its arabica despite tighter supply vietnam anticipates major decline monthly coffee shipments
420,420,420,2008,11,25,Title,2008-11-25,1.0624,0.02479999999999993,0,0.023901310717039256,usda seeks comment deregulation transgenic maize vietnam coffee prices expected firm due forecast floods heavy rains threaten damage panama gourmet coffee crop
421,421,421,2008,11,26,Title,2008-11-26,1.0677,0.005300000000000082,0,0.004988704819277186,milk product prices november
422,422,422,2008,11,27,Title,2008-11-27,1.0677,-0.0,0,0.0,honduran coffee output expected increase
423,423,423,2008,11,28,Title,2008-11-28,1.1068,0.03909999999999991,0,0.03662077362555016,central government stymies cashew plan ethiopian coffee auctions end enable transition exchange
424,424,424,2008,11,30,Title,2008-11-30,1.1068,-0.0,0,0.0,usda makes new vietnam figure untimely rains trim indian coffee output cameroon cocoa exports start season well kenyan coffee rise better weather pushes corn downwards charts honduran coffee rise
425,425,425,2008,12,1,Title,2008-12-01,1.1068,-0.0,0,0.0,eu grant help kenya improve its coffee sector marginal rise india coffee exports november
426,426,426,2008,12,2,Title,2008-12-02,1.0589,-0.04790000000000005,0,-0.043277918323093655,vietnam coffee growers urged maintain acreage drop honduran coffee shipments last month
427,427,427,2008,12,3,Title,2008-12-03,1.0515,-0.007399999999999851,0,-0.006988384172254085,milk product prices december vietnamese coffee exports likely decline year
428,428,428,2008,12,4,Title,2008-12-04,1.042,-0.009500000000000064,0,-0.00903471231573948,indian initiative stymied
429,429,429,2008,12,5,Title,2008-12-05,1.0101,-0.03190000000000004,0,-0.03061420345489447,ugandan coffee export up third last month
430,430,430,2008,12,7,Title,2008-12-07,1.0101,-0.0,0,0.0,south american rains amplify weak soya tone index limps lowest six years global recession starts pinch kenya gets funds improve coffee prospects lower output may hit wavering indian exports ethiopia puts coffee new exchange burundi coffee hit lower coffee exports ucda sees sales gain charts
431,431,431,2008,12,8,Title,2008-12-08,0.9823,-0.027800000000000047,0,-0.027522027522027568,ico increases world coffee output estimate tipco suntory tackle new asian drinks markets costa rica coffee exports fall slightly november peru exploits new opportunities sell coffee home abroad price leading us firm cuts cost folgers coffee products
432,432,432,2008,12,9,Title,2008-12-09,1.0223,0.040000000000000036,0,0.040720757406087785,liffe launching first cleared otc products soft commodities brazil raises official coffee crop forecast
433,433,433,2008,12,10,Title,2008-12-10,1.0229,0.0005999999999999339,0,0.0005869118654014809,milk product prices december tata opts joint venture sell branded coffee russia
434,434,434,2008,12,11,Title,2008-12-11,1.038,0.015100000000000113,0,0.014761951314889154,tipco moves deeper into asian markets uk children turning juice no added sugar drinks burundi coffee output was less than half predicted volume indonesia applies geographical label bali coffee
435,435,435,2008,12,12,Title,2008-12-12,1.0565,0.01849999999999996,0,0.017822736030828474,el salvador coffee exports dropped november financial turmoil helps weaken burundi tea prices
436,436,436,2008,12,14,Title,2008-12-14,1.0565,-0.0,0,0.0,coffee revenue down tata mulls russian branded coffee venture coffee earnings gain cloves market sees very cautious buying bearish news filters through buyers demand fears put coffee contract new low charts liffe makes its soft commodity otc plan clear vietnam first commodity bourse trades coffee peru opens up new markets its coffee world output will be higher ico
437,437,437,2008,12,15,Title,2008-12-15,1.0506,-0.0059000000000000155,0,-0.005584477046852832,decline indian arabica exports season merrill sees strong index reweighting effect agriculture
438,438,438,2008,12,16,Title,2008-12-16,1.05,-0.0005999999999999339,0,-0.0005711022272986236,vietnamese farmers may slow coffee sales clearing agricultural swaps allowed first time us
439,439,439,2008,12,17,Title,2008-12-17,1.0455,-0.004499999999999949,0,-0.0042857142857142365,milk product prices december
440,440,440,2008,12,19,Title,2008-12-19,1.0599,0.014399999999999968,0,0.013773314203730241,ivorian cocoa stocks higher end last season mexican coffee shipments decline
441,441,441,2008,12,21,Title,2008-12-21,1.0599,-0.0,0,0.0,sumatran coffee fall agricultural commodity swaps will debut us outside factors give bullish cocoa strength ivorian farmgate cocoa prices cruise upwards vietnamese farmers hold stocks poor arrivals slow trade arabica beans index changes offer speculative openings
442,442,442,2008,12,22,Title,2008-12-22,1.0409,-0.019000000000000128,0,-0.017926219454665653,ethiopian coffee production expected fall
443,443,443,2008,12,23,Title,2008-12-23,1.0184,-0.02249999999999996,0,-0.02161590930925157,guatemala revises down coffee export forecast lampung anticipates lower coffee stocks vietnam estimates drop coffee exports
444,444,444,2009,1,5,Title,2009-01-05,1.0105,-0.007900000000000018,0,-0.007757266300078574,global shortages boost uganda coffee earnings
445,445,445,2009,1,6,Title,2009-01-06,1.0219,0.011400000000000077,0,0.011281543790202945,increase brazilian coffee exports last month central american countries see decline coffee exports update
446,446,446,2009,1,7,Title,2009-01-07,1.0219,-0.0,0,0.0,milk product prices january analyst expects tight coffee market next year
447,447,447,2009,1,8,Title,2009-01-08,1.0761,0.054200000000000026,0,0.05303845777473337,conab makes brazil coffee output forecast rwanda expects leap coffee output income
448,448,448,2009,1,9,Title,2009-01-09,1.0697,-0.006399999999999961,0,-0.005947402657745527,peru records massive leap coffee exports arabica hits three month peak new york sumatran coffee exports saw big increase last year romanian dairy farmers picket border crossings
449,449,449,2009,1,11,Title,2009-01-11,1.0697,-0.0,0,0.0,brazil coffee forecast strong export sales china help lift canola bigger coffee harvest rwanda expects boost coffee output analyst expects tighter world coffee market uganda gains lack stocks
450,450,450,2009,1,12,Title,2009-01-12,1.1002,0.030499999999999968,0,0.028512667102926024,ethiopia aims double coffee production
