Date,Title,Price,Price_Change,Direction,Rate_of_Change,CV_Vectors,TFIDF_Vectors,Hash_Vectors
2009-02-08,Lower coffee exports South American rains cool corn/soya prices More coffee demand Nestle: expect commodity bounce Ethiopians told to accept poor state of affairs Untimely rainfall pressures Indian coffee crop ,1.1122,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-02-10,Russian tea imports seen rising during economic crisis Mexican coffee exports down by a third last month ,1.1411,0.028899999999999926,0,0.02598453515554749,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0.25 0.   0.   ... 0.   0.   0.  ]
2009-02-11,"Milk product prices, February 11 Ivorian farmers threaten new cocoa sector disruption Innocent expands further into Scandinavia ",1.1191,-0.02200000000000002,0,-0.019279642450267302,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-02-12,EAFCA delegates expect African arabica export decline Seized coffee still being held in Indonesia ,1.0929,-0.0262,0,-0.023411670092038248,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-02-13,Greek division of Nestle fined for unfair coffee pricing Coffee players insist demand is holding up amid glooom Increase in Mexican coffee output forecast Burundi coffee output could drop by half ,1.0588,-0.03410000000000002,0,-0.031201390795132237,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-02-15,Weather Harvest uncertainty supports soyabean values people and places Olam resilient in the face of challenging period EAFCA attendees expect sales fall Coffee sector insists use is on upward path Indonesian beans remain stuck in warehouse Ivorian inputs row puts bean supply at risk Russian tea consumption will benefit from economic crisis ,1.0588,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0.13608276 0.         0.         ... 0.         0.         0.        ]
2009-03-24,Increase expected in Vietnam coffee shipments ,1.0672,0.008399999999999963,0,0.007933509633547378,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-03-25,"Starbucks launches 'super-premium' ice cream line Coffee market likely to remain tight says official Milk product prices, March 25 Indonesia could miss coffee output estimate Ethiopia to confiscate and sell hoarded coffee Starbucks launches super-premium ice cream line ",1.0652,-0.0020000000000000018,0,-0.001874062968515744,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-03-27,Vietnam's 2008 rice and coffee output revised up Slight reduction in Cameroon cocoa prices Decline in El Salvador coffee output this season Californian drinks maker rolls out new organic blends ,1.07,0.004800000000000138,0,0.004506196019526979,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-03-29,Hoarded coffee seized Weather Charts Higher coffee exports ICO sees deficit fuelling price rise Cameroon on track to raise cocoa profile Survey shows US consuming coffee at home Tight supplies may lift arabica values by a third Cocoa lacks power to lock in five-week high ,1.07,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-03-30,Low coffee prices could hit Mexican production ,1.0567,-0.013300000000000091,0,-0.012429906542056158,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-01,"Tanzania may produce more coffee than expected Milk product prices, April 1 ",1.0704,0.013700000000000044,0,0.01296489069745438,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-03,Costa Rica coffee exports down in March Fall in Ecuador's January coffee exports ,1.0663,-0.0040999999999999925,0,-0.003830343796711503,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-05,Drop in coffee exports People and places Singapore eyes move into palm oil futures Energy weakness takes sugar market down Coffee shipments up Recession threatens Mexican coffee output Tanzanian production could exceed forecasts ,1.0663,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-06,Folgers raises Colombian coffee price Uganda revises down coffee production forecast ,1.0738,0.007500000000000062,0,0.007033667823314322,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-07,Higher output forecast from Brazilian robusta state ,1.0675,-0.0063000000000001935,0,-0.005867014341590793,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-08,"Milk product prices, April 8 China to invest in Kenyan macadamias Brazil coffee output could be higher on good weather Higher Brazilian robusta output expected ",1.0675,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-09,Vietnam expects steady coffee exports ,1.0754,0.007900000000000018,0,0.00740046838407496,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-12,Weather Tight old crop supplies assist soya advance Brazil could beat output estimate if rains persist Trading briefs Less leaves make for a stronger brew More Brazil robusta Ugandan production will not meet forecast ,1.0754,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-14,NMCE talks with potential foreign and local investors Ethiopian firm signs $300m tea estate deal Vietnam coffee farmers boost sales as prices rise Cameroon cocoa crop quality on the road to improvement ,1.0754,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-15,"Milk product prices, April 15 Smuggling hampers Honduras 2008/09 coffee exports ",1.0647,-0.010699999999999932,0,-0.009949786126092552,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-16,ICO revises down 2008/09 world coffee output ,1.0658,0.001100000000000101,0,0.0010331548793088203,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-17,Ugandan cocoa sector continues to grow Indonesia likely to see coffee exports drop Nicaraguan coffee exports drop by a quarter ,1.0591,-0.00670000000000015,0,-0.006286357665603443,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-19,Coffee production leap Coffee exports down Charts Ethanol slowdown exacerbates corn losses ICO trims view of global coffee production Coffee sales starting to wake up in Vietnam Honduras blames smuggling for lower exports NMCE holds far-reaching talks to sell stake ,1.0591,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-20,Wet weather could hurt Indonesian coffee output Cameroon ships more cocoa overseas ,1.0385,-0.02059999999999995,0,-0.01945047681994141,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-21,ICE US Review: Weaker US dollar supports cocoa Ivory Coast to produce 1m tonnes of cocoa ,1.0286,-0.00990000000000002,0,-0.00953298025999039,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-22,"BASF gets Costa Rican epoxiconazole combo OKs ICE US Review: Sugar stronger, but range-bound Milk product prices, April 22 Uganda can reach coffee export target says UCDA ",1.0355,0.006900000000000128,0,0.006708146995916904,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-23,ICE US Review: Coffee higher on Colombian truckers strike Colombian truckers' strike spurs arabica values ,1.0527,0.017199999999999882,0,0.016610333172380382,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-24,ICE US Review: Cocoa consolidates slightly lower Weather and violence cut vanilla production Sao Paulo announces coffee price guarantee Vietnam sees surge in coffee exports Burundi records sharp rise in tea export earnings ,1.0716,0.01890000000000014,0,0.017953833000855075,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-26,Colombian truck strike final straw for ICE coffee Rain damages Indonesian hopes Ivorians turn to stocks to keep sales rolling High exports suggest Cameroon will hit goal Wet weather trims Vietnam's coffee costs Ugandan coffee gains Shaky feed demand pushes corn yet lower Weather ,1.0716,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-27,ICE US Review: Cocoa drops as Ivorian supplies rise TGE sets up indexes based on ag futures contracts Madagascar anticipates fall in vanilla output and exports Brazil adds $251m to coffee farmer loan fund ,1.0797,0.008099999999999996,0,0.007558790593505034,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-28,ICE US Review: Cocoa climbs on US dollar drop Vietnam coffee exports up by a fifth ,1.0571,-0.022600000000000176,0,-0.020931740298231152,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-29,"ICE US Review:  US dollar drop fails to ignite cocoa Indonesian cocoa and coffee prices could fall further Milk product prices, April 29 Indian coffee exports likely to drop in second quarter Colombian strike slows coffee arrivals Drought and powercuts cut Nepalese tea output ",1.0517,-0.005399999999999849,0,-0.005108315201967505,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-04-30,Strong rupiah hits Indonesia Good flow of Vietnam coffee Cash-strapped UK sticks with ethical view Coffee funding boost Drier weather impact Rise in coffee arrivals Failure to deliver Trading briefs Flu outbreak removes earlier gains in canola ,1.0522,0.0004999999999999449,0,0.0004754207473613625,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-01,ICE US Review:  Cocoa moves to seven-week lows Brazil raises minimum farmgate coffee prices ,1.0477,-0.004499999999999949,0,-0.0042767534689222095,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-04,ICE US Review: Rains spur selling in cocoa ,1.0477,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-05,ICE US Review: Cocoa moves up on short covering Swine flu keeping Mexican coffee workers on farms Guatemalan coffee exports down in April Irish co-op caught in credit and prices squeeze ,1.0846,0.03689999999999993,0,0.03522000572683013,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-06,"Regulatory approval for Arla's Nijkerk purchase QMP hopes cream of art world rises to the Top ICE US Review: Cocoa weakens as demand keeps sputtering Milk product prices, May 6 Regulatory approval for Arla's Nijkerk purchase ",1.1221,0.03750000000000009,0,0.03457495851004986,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-07,Coffee exports down Private coffee sector Speculation heats up in primed sugar market Weather Weak sales behind Fortis cocoa deficit cut Indian coffee exports lag previous year's pace Mexican flu encourages return to coffee sector ICE US Review: Oversold ideas lift cocoa Dutch plant to close in RFC production shake-up Burundi set to liberalise its coffee sector Fortis revises cocoa and coffee forecasts Brazil to pay up to a quarter more for coffee ,1.13,0.007899999999999796,0,0.007040370733446035,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-08,ICE US Review: Weak US dollar lifts cocoa Dutch dairy plant to close next year Mexican coffee export volume rises in April Peru's coffee production down by a third this year ,1.132,0.002000000000000224,0,0.001769911504424977,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-11,"ICE US Review: Cocoa falls as equities drop, dlr climbs Colombian truckers end strike action Cameroon on course for record cocoa output ICE owner shows little interest in adding to ag range ",1.1494,0.01739999999999986,0,0.01537102473498221,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-12,ICE US Review: Demand drop-off humbles cocoa ICO lowers world coffee production estimate ,1.1743,0.02489999999999992,0,0.021663476596485057,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-13,"FrieslandCampina to close Oud Gastel plant Dairy plant closure ICE US Review: Cocoa continues downward trek Milk product prices, May 13 Colombian coffee output may recover next year El Salvador coffee shipments fall by a quarter ",1.1802,0.0059000000000000155,0,0.005024269777739944,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-14,Recession-resilient ag commodities protect Olam ,1.1606,-0.01959999999999984,0,-0.016607354685646367,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-05-31,Centam coffee sales Paulig builds in Russia Crude gains attract speculators into sugar Colombia bean imports for locals Ethiopia to top sesame rivals USDA holds doubts over new Vietnam crop Deficit may push coffee prices into new season SICOM inks deal to work with ag exchange ,1.1606,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-01,ICE US Review: Weak US$ lifts softs markets Official expects lower coffee output from Colombia ,1.2549,0.09429999999999984,0,0.08125107702912271,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-02,ICE US Review: Profit-taking trims coffee's gains USDA expects 15% fall in Brazil coffee output ,1.2944,0.03950000000000009,0,0.03147661168220583,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-03,"Bayer debuts Sphere Max on Brazil’s soybeans ICE US Review: Coffee falls on profit-taking Milk product prices, June 3 ",1.2955,0.001100000000000101,0,0.0008498145859086071,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-04,ICE US Review: Coffee rebounds as US$ softens ICO chief says coffee demand could slow this year Decline in coffee exports from Central America Barry Callebaut buys top European instant drinks firm ,1.2711,-0.0244000000000002,0,-0.018834426862215512,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-05,ICE US Review: Coffee slides on profit-taking Big rise in Sumatran coffee shipments last month Head of Nestle Brazil tips price of key commodities to rise Increase in Japanese coffee stocks Colombian coffee output may still beat forecasts ,1.2636,-0.007499999999999841,0,-0.00590040122728333,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-07,Weather concerns spark upturn in canola Deal for instant drink producer High price damages Indian coffee ICO chief concedes sales hit Double fall in coffee exports from CentAm ,1.2636,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-08,ICE US Review: Coffee down on outside markets Sudden increase in black pepper prices ,1.2291,-0.034499999999999975,0,-0.027302943969610614,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-09,ICE US Review: Commercials lift cocoa El Salvador expects to produce more coffee ,1.1844,-0.04470000000000018,0,-0.03636807420063476,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-10,"ICE US Review: Coffee slides ahead of Brazilian harvest Milk product prices, June 10 Kenya postpones its coffee auction ",1.2012,0.016800000000000148,0,0.014184397163120694,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-11,"ICE US Review: Coffee, cocoa lifted by weak US$ Mexican coffee exports fall in May ",1.186,-0.015200000000000102,0,-0.01265401265401274,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-12,ICE US Review: Firm US$ pressures soft commodities Work starts on Vietnamese coffee plant Uganda expects June coffee shipments to decline ,1.1878,0.0018000000000000238,0,0.0015177065767285193,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-14,More coffee expected Mexico coffee flourish Kenya shelves auction Dwindling supplies send soya sharply higher Indonesians get better returns by holding fire Colombian federation expects coffee recovery ,1.1878,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-06-15,USDA projects decline in world coffee output in 2009/10 Uganda sees June coffee exports down 3% from year-ago Costa Rica expects larger coffee crop in 2009/10 ,1.1762,-0.011600000000000056,0,-0.009765953864286964,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-02,Weather Low export demand subdues canola value Cameroon's cocoa supply flowing swiftly ,1.0878,-0.08839999999999981,0,-0.07515728617582028,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-03,Guatemala lifts coffee exports in June ,1.0878,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-06,"ICE US Review: Sugar closes down, but off daily lows Drinking coffee may be treatment for Alzheimer's Raising yields vital to Indonesia's global coffee standing Shares suspended at Coffee Republic as it sorts finances Big Mac gives big boost to milk sales ",1.0709,-0.016900000000000137,0,-0.015535944107372803,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-07,ICE US Review: Outside market forces drive cocoa down ICO revises up its world coffee output forecast Vietnam may delay coffee shipments Ugandan coffee exports decline in June ,1.0586,-0.012299999999999978,0,-0.011485666262022578,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-08,"ICE US Review: Sugar futures end higher on tight supply Indonesia hopes new exchange will establish benchmark Coffee Republic goes into administration amid downturn Milk product prices, July 8 ",1.054,-0.004599999999999938,0,-0.004345361798601868,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-09,ICE US Review: Cocoa higher on El Nino concerns Costa Rica pegged to reclaim some coffee crop losses ,1.0429,-0.01110000000000011,0,-0.010531309297912815,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-10,ICE US Review: Cocoa mixed in directionless trade FO Licht lowers coffee production estimate Indonesian coffee exports up by a fifth ,1.047,0.0040999999999999925,0,0.003931345287179972,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-12,ICO lifts crop forecast Costa Rica coffee rise Yet another exchange bids for palm domination Indonesia focuses on coffee yields Vietnamese urged not to sell at poor prices Hoarding puts dent in Ugandan coffee exports Soya futures suffer from aggressive sell-off ,1.047,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-13,ICE US Review: Cocoa bolstered by technicals Ecuador earns less on steady coffee exports this year Soft drinks sector one-third size of tea market ,1.0331,-0.013900000000000023,0,-0.013276026743075478,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-14,ICE US Review: Outside markets support cocoa Philippines aims for coffee self-sufficiency Olam commits to expansion in search of higher profits ,1.033,-9.9999999999989e-05,0,-9.679605072111992e-05,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-15,"ICE US Review: Profit-taking undermines cocoa Milk product prices, July 15 ",1.0467,0.013700000000000044,0,0.013262342691190752,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2009-07-16,ICE US Review: Cocoa drops as longs liquidate Brazilian farmers eagerly snap up state coffee options Vietnam coffee exporters delay shipments ,1.0609,0.01419999999999999,0,0.013566446928441759,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
